"annee" "age" "sexe" "age.agg" "pop" "colon.rectum.inc" "col.de.l.uterus.inc" "corps.de.l.uterus.inc" "estomac.inc" "foie.inc" "larynx.inc" "melanome.de.la.peau.inc" "oesophage.inc" "ovaire.inc" "pancreas.inc" "poumon.inc" "rein.inc" "sein.inc" "systeme.nerveux.cent.inc" "thyroide.inc" "tous.cancers.inc" "levre.bouche.pharynx.inc" "vessie.inc" "colon.rectum.deces" "col.de.l.uterus.deces" "corps.de.l.uterus.deces" "estomac.deces" "foie.deces" "larynx.deces" "melanome.de.la.peau.deces" "oesophage.deces" "ovaire.deces" "pancreas.deces" "poumon.deces" "rein.deces" "sein.deces" "systeme.nerveux.cent.deces" "thyroide.deces" "tous.cancers.deces" "levre.bouche.pharynx.deces" "vessie.deces" "tabac.part.depense" "tabac.volume.par.personne.euro" "part.obesite" "part.surpoids" "10.um.france" "2.5.um.france" "ammoniac.france" "composes.organiques.volatiles.autres.que.methane.france" "oxydes.d.azote.france" "oxydes.de.soufre.france" "10.um.ue" "2.5.um.ue" "ammoniac.ue" "composes.organiques.volatiles.autres.que.methane.ue" "oxydes.d.azote.ue" "oxydes.de.soufre.ue"
"198" 1997 "[65-69]" "femme" "[60-79]" 1498647 1.25579939772341 0.19550968306746 0.589865391916842 0.177493432409367 0.0834085678615444 0.0360325013161872 0.197511488696137 0.0627232430318814 0.385681217791782 0.190838803267214 0.417042839307722 0.238214869812571 2.97401589567123 0.144797273807641 0.148800885064995 8.77391407049158 0.15013542215078 0.122110143349301 0.441064506851847 0.0820740307757597 0.143462736721856 0.110099309577239 NA 0.0140126394007395 0.039368844030649 0.0513796778027114 0.30027084430156 NA 0.346979642304025 0.0860776420331139 0.846763780930399 0.121442874806409 0.0193507877438783 3.9889313494105 0.0527142148884961 0.0473760665453572 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"199" 1997 "[65-69]" "homme" "[60-79]" 1268789 2.38416316661005 0.532003351227036 0.680176136457677 0.524909973210676 0.227776249636464 0.634463255907799 0.348363675914593 3.16207028907092 4.57444066743958 0.617912040536291 0.207284268700312 0.0173393684844367 0.0606877896955286 18.7990280495811 1.36035227291535 1.06321854934114 1.06321854934114 1.06321854934114 0.900070854964852 0.350728135253379 NA 0.281370661315632 0.0622640959213865 0.516240288968457 NA 2.83735120654419 0.626581724778509 0.258514221040693 0.180487062860728 0.00394076556464471 0.0173393684844367 10.2333800182694 0.527274432549462 0.34993998214045 0.34993998214045 0.34993998214045 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"200" 1997 "[70-74]" "femme" "[60-79]" 1394442 1.72757274952992 0.201514297475263 0.617451281587904 0.26892477421076 0.115458369727819 0.0329881056365198 0.212271288443693 0.0767332022414701 0.405179993144211 0.264621977823387 0.458247815255134 0.294741552534992 2.83482568654702 0.152749271751711 0.125498227965021 10.0355554408143 0.161354864526456 0.178566050075944 0.676256165548657 0.106852776953075 0.204382828400177 0.177848917344716 NA 0.0136255218933452 0.0509164239172371 0.0623905476168962 0.365020560195404 NA 0.428845373274758 0.132669555277308 0.974583381739793 0.139840882589595 0.0308367074428338 5.48678252663072 0.055936353035838 0.0860559277474431 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"201" 1997 "[40-44]" "femme" "[40-59]" 2136500 0.12543880177861 0.197519307278259 0.0355721975193073 0.0224666510648256 0.00842499414930962 0.00842499414930962 0.129651298853265 0.00608471799672361 0.0805054996489586 0.0131055464544816 0.0992277088696466 0.0304235899836181 1.25906857009127 0.0383805289024105 0.150245728996022 2.52188158202668 0.0608471799672361 0.00748888368827522 0.0318277556751697 0.0435291364380997 0.00421249707465481 0.0121694359934472 NA 0.00234027615258601 0.0131055464544816 0.00468055230517201 0.0285513690615493 NA 0.0650596770418909 0.00748888368827522 0.186285981745846 0.021062485373274 0.0014041656915516 0.560730166159607 0.0121694359934472 0.00234027615258601 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"202" 1997 "[40-44]" "homme" "[40-59]" 2096530 0.127830271925515 0.0476978626587743 0.0205100809432729 0.0720237726147491 0.0882410459187324 0.0653460718425207 0.0219410168230362 0.278078539300654 0.0066777007722284 0.066777007722284 0.0562834779373536 0.094441768064373 0.0405431832599581 1.72809356412739 0.349625333288815 0.0429280763928968 0.0429280763928968 0.0429280763928968 0.0362503756206684 0.0248028885825626 NA 0.02957267484844 0.0162172733039832 0.0414971405131336 NA 0.222749018616476 0.00143093587976323 0.0143093587976323 0.033388503861142 0.00476978626587743 0.00143093587976323 0.768412567432853 0.0925338535580221 0.00763165802540388 0.00763165802540388 0.00763165802540388 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"203" 1997 "[45-49]" "femme" "[40-59]" 2143788 0.240695441900039 0.177722797216889 0.0946921990420694 0.0335854104976798 0.0130609929713199 0.0149268491100799 0.144603850753899 0.0149268491100799 0.152067275308939 0.0247225938385699 0.141338602511069 0.0541098280240397 2.16579251306566 0.0489787236424497 0.185652685806619 3.98127053607913 0.0970245192155194 0.0144603850753899 0.0601738604750097 0.0527104359199697 0.0102622087631799 0.0186585613875999 NA 0.00559756841627997 0.0177256333182199 0.0111951368325599 0.0615732525790796 NA 0.0974909832502094 0.0135274570060099 0.315329687450438 0.0312530903242298 0.00279878420813998 0.939458565865655 0.0242561298038799 0.00419817631220998 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"204" 1997 "[45-49]" "homme" "[40-59]" 2141824 0.270797227036395 0.0854411940476902 0.0513580947827646 0.181620898822686 0.11065334966832 0.166213470387856 0.0522918783242694 0.613962678539413 0.0457553935337357 0.125593886332397 0.0765702504033945 0.0592952548855555 0.0490236359290026 3.26544104464232 0.736755214247296 0.107385107273053 0.107385107273053 0.107385107273053 0.0798384927986613 0.049490527699755 NA 0.0756364668618897 0.0224108049961155 0.111120241439072 NA 0.500507978246579 0.00793716010279089 0.0317486404111636 0.051824986553517 0.00466891770752405 0.00326824239526684 1.69108199366521 0.213369539233849 0.0242783720791251 0.0242783720791251 0.0242783720791251 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"205" 1997 "[50-54]" "femme" "[40-59]" 1734168 0.402498489189052 0.158577484995687 0.227774932993805 0.0467082773987295 0.0213358797994197 0.021912525199404 0.177030137795185 0.0282556245992314 0.226621642193836 0.0449783411987766 0.18567981879495 0.0813070013977884 2.59375100912945 0.0657375755982119 0.22316176979393 5.17423917405926 0.132628441996393 0.0276789791992471 0.10552610819713 0.0582411853984158 0.0253723975993099 0.0276789791992471 NA 0.00864968099976473 0.0230658159993726 0.0196059435994667 0.111869207596957 NA 0.133781732796361 0.0230658159993726 0.469966000987217 0.0449783411987766 0.00461316319987452 1.45083982636054 0.0357520147990275 0.00807303559978041 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"206" 1997 "[50-54]" "homme" "[40-59]" 1743102 0.517468283554261 0.133669745086633 0.118753807866665 0.281681737500158 0.133096055193557 0.276518528462477 0.101543111074395 1.1204163611768 0.236360235947179 0.204233601934941 0.0986746616090166 0.0361424632637677 0.0608111286660218 5.3754742981191 0.997073034165528 0.226607507764893 0.226607507764893 0.226607507764893 0.156043650916584 0.0797428951375192 NA 0.121048567438968 0.0292581845468596 0.197923013111109 NA 0.870861257688879 0.0298318744399352 0.0596637488798705 0.0768744456721408 0.00344213935845407 0.0051632090376811 2.90172347917678 0.320118960336228 0.0539268499491137 0.0539268499491137 0.0539268499491137 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"207" 1997 "[55-59]" "femme" "[40-59]" 1357978 0.640658390636667 0.163478347955563 0.441833372852874 0.069956950701705 0.0353466698282299 0.0272463913259272 0.190724739281491 0.0427105593757778 0.299710304585199 0.0795300071135173 0.247426688797609 0.131813622901107 2.89989970382436 0.0913122303895939 0.187042794507717 6.49053224720872 0.154641680498506 0.0463925041495518 0.183360849733943 0.059647505335138 0.0581747274256284 0.041974170421023 NA 0.0110458343213218 0.0265100023711724 0.0301919471449464 0.17673334914115 NA 0.177469738095904 0.0375558366924943 0.625930611541571 0.0662750059279311 0.0073638895475479 2.10901796641772 0.0427105593757778 0.0147277790950958 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"208" 1997 "[55-59]" "homme" "[40-59]" 1331135 0.93904825581177 0.215605479534382 0.253167409766853 0.400410176278139 0.160765061394975 0.379375495347955 0.173536117674015 1.71057030278672 0.928530915346678 0.331296224650392 0.136725426046194 0.027044589767379 0.0653577586044992 8.62722413579389 1.24705608371803 0.429708481859466 0.429708481859466 0.429708481859466 0.286221908371427 0.133720471627596 NA 0.171282401860067 0.0390644074417696 0.285470669766778 NA 1.37101045348518 0.102168450232321 0.105173404650918 0.105924643255568 0.00300495441859766 0.00826362465114357 4.57804805673354 0.401161414882788 0.110432074883464 0.110432074883464 0.110432074883464 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"209" 1997 "[60-64]" "femme" "[60-79]" 1448556 0.925059162365832 0.173966349937455 0.553654812102535 0.107693454723186 0.0552274126785571 0.0324461049486523 0.18984423108254 0.0531563847031112 0.343790643924018 0.126332706502199 0.30927351099992 0.175347035254419 2.98711268325146 0.11942927991738 0.164301552718707 7.57167827823018 0.14773332891514 0.07731837774998 0.290634259220907 0.0662728952142685 0.095957629528993 0.0669632378727505 NA 0.0124261678526754 0.0303750769732064 0.039349531533472 0.237477874517796 NA 0.236787531859314 0.057298440654003 0.738666644575702 0.0904348882611373 0.0117358251941934 2.89115505372247 0.0462529581182916 0.0262330210223146 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"210" 1997 "[70-74]" "homme" "[60-79]" 1059090 3.28111869623922 0.767640143897119 0.787468487097414 0.500429614102673 0.254935841146645 0.643949050600043 0.432446723130234 3.67296452614981 6.49803132878226 0.751588627973071 0.220000188841364 0.0122746886478014 0.0632618568771304 23.6929817107139 1.17459328291269 1.42197546950684 1.42197546950684 1.42197546950684 1.39459347175405 0.532532645950769 NA 0.285150459356617 0.0783691659821167 0.570300918713235 NA 3.43408020092721 1.2850654807429 0.365408038976858 0.200171845641069 0.00566524091436988 0.0236051704765412 13.6919430832129 0.485322304997687 0.551416782332002 0.551416782332002 0.551416782332002 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"211" 1997 "[75-79]" "femme" "[60-79]" 1088174 2.3075353757763 0.214120168281911 0.594574029521014 0.386886655994354 0.141521484615512 0.0275691203796452 0.223309875075126 0.0964919213287581 0.418131659091285 0.328991503197099 0.478783723926504 0.340938122028279 2.90027146393867 0.133250748501618 0.101086774725366 11.4981611396707 0.172766487712443 0.251797966134093 1.03016613151941 0.128655895105011 0.259149731568665 0.295908558741525 NA 0.0156225015484656 0.0624900061938624 0.083626331818257 0.422726512487893 NA 0.496244166833613 0.181037223826337 1.13952364235867 0.135088689860261 0.0459485339660753 7.41976926484184 0.0661658889111484 0.148873250050084 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"212" 1997 "[75-79]" "homme" "[60-79]" 737794 3.87777618142734 1.00570077826602 0.744110144566098 0.444568538101421 0.275144552544477 0.628901834387376 0.477097943328354 3.59314388569167 7.46143232392782 0.814590522557787 0.199242607014966 0.00948774319118887 0.0555710672626777 26.2281883560994 1.00841156203493 1.71457073383627 1.71457073383627 1.71457073383627 1.97073979999837 0.775284157908576 NA 0.291409255157944 0.0962328237963442 0.582818510315888 NA 3.70835219587039 2.35567109518375 0.474387159559443 0.204664174552788 0.00677695942227776 0.0311740133424777 17.5685896063129 0.449990105639244 0.794259644290954 0.794259644290954 0.794259644290954 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"213" 1997 "[80-84]" "femme" "[80-++]" 671018 2.93434751377757 0.202677126396013 0.502221997025415 0.606541106199834 0.141575933879568 0.0223540948230897 0.256326953971428 0.117731566068272 0.381509884980731 0.400883433827408 0.44112080450897 0.298054597641196 2.65566646498306 0.0953774712451827 0.0789844683749169 12.5346861038005 0.199696580419601 0.41131534474485 1.6705960197789 0.163930028702658 0.332330876369933 0.530537183801329 NA 0.0208638218348837 0.0834552873395349 0.123692658021096 0.508183088978239 NA 0.576735646435714 0.250365862018605 1.45748698246545 0.125182931009302 0.0670622844692691 10.7046308742836 0.0909066522805648 0.278681048794518 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"214" 1997 "[80-84]" "homme" "[80-++]" 366778 4.50408694087432 1.2977877626248 0.59163853884366 0.346258499691912 0.316267606017809 0.594364983723124 0.488033633424033 3.2826396348745 8.34837422091838 0.703422778901679 0.158133803008905 0.0109057795178555 0.0381702283124942 28.0251269160091 0.886094585825758 2.12117411622289 2.12117411622289 2.12117411622289 2.90366379662902 1.18055063280786 NA 0.305361826499954 0.114510684937483 0.629808767156154 NA 4.10057309871366 4.73038186586982 0.610723652999907 0.188124696683007 0.0109057795178555 0.0408966731919581 24.3444263287329 0.438957625593683 1.25416464455338 1.25416464455338 1.25416464455338 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"215" 1997 "[85-++]" "femme" "[80-++]" 933207 3.06898683786127 0.172523352268039 0.336474115603505 0.751173105216742 0.112515229740026 0.0192883250982901 0.283967008391493 0.136089849304602 0.296825891790353 0.421128431312667 0.3139710696555 0.199312692682331 2.19565434035536 0.0610796961445853 0.0600081225280136 12.0176981098513 0.247533505428056 0.485422848306967 2.7914492711692 0.230388327562909 0.392195943665232 0.881905086438486 NA 0.0246461931811484 0.116801524206312 0.176809646734326 0.548645691684696 NA 0.590437062730991 0.325758379437788 2.06706550636675 0.0932269046417354 0.0878690365588771 15.586038253035 0.143590864620604 0.489709142773254 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"216" 1997 "[85-++]" "homme" "[80-++]" 357734 4.4949599423035 1.4256402802082 0.399738353077985 0.28512805604164 0.335444771813694 0.519939396311226 0.475213426736066 2.2446845980533 7.90531512240939 0.542302381098805 0.103428804642556 0.0111814923937898 0.0279537309844745 26.0948078740069 0.726797005596337 2.18318638988746 2.18318638988746 2.18318638988746 4.15671979739136 1.62690714329642 NA 0.329854025616799 0.14256402802082 0.673684916725835 NA 3.79052592149474 8.70199645546691 0.771522975171496 0.145359401119267 0.0223629847875796 0.0447259695751592 33.0944221125194 0.491985665326751 1.9148305724365 1.9148305724365 1.9148305724365 2.91 678.4 7.7 27.7 982025 759899 1347031 3996859 3651310 1886199 4887172 3473669 8364016 25124900 31717713 31247584
"217" 1998 "[45-49]" "homme" "[40-59]" 2112263 0.27221988928462 0.0842698092046303 0.0530237001737 0.176587858614197 0.114095640552337 0.162858507676364 0.053497126068108 0.627289310090647 0.0497097189128437 0.128298417384578 0.0762215689996937 0.0620187921674526 0.0516034224904759 3.27326663393716 0.724341618444294 0.105100548558584 0.105100548558584 0.105100548558584 0.0790621243661419 0.0487628671240276 NA 0.0714873100556133 0.0227244429315857 0.107941103925032 NA 0.505618855227782 0.00757481431052857 0.0317195349253384 0.0516034224904759 0.00473425894408035 0.00284055536644821 1.67119340726036 0.208780819433944 0.0241447206148098 0.0241447206148098 0.0241447206148098 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"218" 1998 "[40-44]" "femme" "[40-59]" 2141410 0.125151185433896 0.199868311066073 0.0350236526400829 0.0224151376896531 0.00887265866882101 0.00840567663361991 0.133089880032315 0.00607076645761438 0.0789199639489869 0.0140094610560332 0.106938886061053 0.0312877963584741 1.28746947104945 0.0382925268864907 0.15643898179237 2.57120308581729 0.061641628646546 0.00747171256321769 0.0312877963584741 0.0434293292737028 0.00373585628160885 0.0121415329152288 NA 0.00233491017600553 0.013075496985631 0.00466982035201106 0.0275519400768652 NA 0.0695803232449648 0.00700473052801659 0.183990921869236 0.0210141915840498 0.00140094610560332 0.557109567994919 0.0121415329152288 0.00233491017600553 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"219" 1998 "[40-44]" "homme" "[40-59]" 2092806 0.127579909461269 0.0468270828734245 0.0210244045554151 0.068329314805099 0.0907872014892924 0.0606840767849481 0.0224578866841934 0.275706396101693 0.0071674106438915 0.068329314805099 0.0559058030223537 0.0984324395094433 0.0420488091108302 1.70871069750373 0.331134371747787 0.0410931543583113 0.0410931543583113 0.0410931543583113 0.0353592258431981 0.0238913688129717 NA 0.0267583330705283 0.0162461307928207 0.0387040174770141 NA 0.217889283574302 0.0014334821287783 0.0138569939115236 0.0334479163381603 0.00477827376259434 0.0014334821287783 0.741110260578381 0.0864867551029575 0.00764523802015094 0.00764523802015094 0.00764523802015094 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"220" 1998 "[45-49]" "femme" "[40-59]" 2130840 0.242158022188433 0.177394830207805 0.0919825045521954 0.0328508944829269 0.013609656285784 0.015486850256237 0.147359726680558 0.015486850256237 0.149236920651011 0.0258114170937283 0.15486850256237 0.0553772221283625 2.16675114039534 0.0488070432317771 0.191004486493589 4.00921702239492 0.10136847440446 0.0150175517636237 0.0600702070544949 0.0530307296652963 0.00985526834487808 0.0183026412119164 NA 0.0056315819113589 0.0178333427193032 0.0112631638227178 0.0596009085618817 NA 0.107000056315819 0.013609656285784 0.309267706632126 0.0314429990050872 0.00234649246306621 0.93671979125603 0.0248728201085018 0.00422368643351918 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"221" 1998 "[00-04]" "femme" "[0-19]" 1561144 0 0 0 0 0.00320277950016142 0 0.000640555900032284 0 0 0 0 0.0198572329010008 0 0.0217789006010977 0.000640555900032284 0.17679342840891 0.000640555900032284 0 0 0 0 0 NA 0 0 0 0 NA 0 0.00128111180006457 0 0.00832722670041969 0 0.0313872391015819 0 0 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"222" 1998 "[00-04]" "homme" "[0-19]" 1638676 0 0 0.00244099504722105 0 0.000610248761805262 0 0 0 0 0.0201382091395737 0.0262406967576263 0.00427174133263684 0.000610248761805262 0.198941096348516 0.000610248761805262 0.000610248761805262 0.000610248761805262 0.000610248761805262 0 0 NA 0 0 0 NA 0.000610248761805262 0 0.00122049752361052 0.0103742289506895 0 0 0.037225174470121 0.000610248761805262 0 0 0 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"223" 1998 "[05-09]" "femme" "[0-19]" 1799352 0.000555755627581485 0 0 0 0.000555755627581485 0 0.00111151125516297 0 0.00111151125516297 0 0.000555755627581485 0.00666906753097782 0 0.018339935710189 0.00166726688274445 0.0972572348267599 0.00111151125516297 0 0 0 0 0 NA 0 0 0 0 NA 0 0.00111151125516297 0 0.00833633441372227 0 0.0288992926342372 0 0 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"224" 1998 "[05-09]" "homme" "[0-19]" 1886674 0 0 0.00159009982646711 0 0.00106006655097807 0 0 0 0 0.00689043258135746 0.0254415972234737 0.00106006655097807 0.00106006655097807 0.138338684902638 0.00106006655097807 0.000530033275489035 0.000530033275489035 0.000530033275489035 0 0 NA 0 0 0 NA 0.000530033275489035 0 0.00106006655097807 0.00954059895880263 0 0 0.0371023292842325 0.000530033275489035 0 0 0 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"225" 1998 "[10-14]" "femme" "[0-19]" 1871016 0.00160340691902154 0 0 0 0.000534468973007179 0 0.00427575178405743 0 0.00427575178405743 0.000534468973007179 0.000534468973007179 0.0026723448650359 0 0.014965131244201 0.00641362767608615 0.105290387682414 0.00213787589202872 0 0 0 0 0 NA 0 0 0 0.000534468973007179 NA 0 0.000534468973007179 0 0.00641362767608615 0 0.0283268555693805 0 0 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"226" 1998 "[10-14]" "homme" "[0-19]" 1957446 0.000510869776228821 0 0.00102173955245764 0 0.00357608843360174 0 0 0.000510869776228821 0.000510869776228821 0.0025543488811441 0.0183913119442375 0.0025543488811441 0.00204347910491528 0.128228313833434 0.0025543488811441 0.000510869776228821 0.000510869776228821 0.000510869776228821 0.000510869776228821 0 NA 0 0 0 NA 0.000510869776228821 0 0.000510869776228821 0.00715217686720349 0 0 0.0388261029933904 0.000510869776228821 0 0 0 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"227" 1998 "[15-19]" "femme" "[0-19]" 1923339 0.00311957486433749 0.000519929144056248 0 0.000519929144056248 0.0010398582881125 0 0.0150779451776312 0 0.00935872459301246 0.000519929144056248 0.0010398582881125 0.00207971657622499 0.000519929144056248 0.0135181577454624 0.0197573074741374 0.167937113530168 0.00363950400839374 0 0.000519929144056248 0 0 0 NA 0 0.000519929144056248 0 0.0010398582881125 NA 0 0.000519929144056248 0 0.00519929144056248 0 0.0317156777874311 0.000519929144056248 0 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"228" 1998 "[15-19]" "homme" "[0-19]" 2011810 0.00198825932866424 0.000497064832166059 0.000994129664332119 0 0.00944423181115513 0 0 0.000994129664332119 0.00149119449649818 0.00198825932866424 0.0154090097971478 0.0258473712726351 0.00546771315382665 0.186896376894438 0.00397651865732848 0.000497064832166059 0.000497064832166059 0.000497064832166059 0.000497064832166059 0 NA 0 0.000497064832166059 0 NA 0.000497064832166059 0 0.000497064832166059 0.00646184281815877 0.000994129664332119 0 0.0482152887201078 0.000497064832166059 0 0 0 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"229" 1998 "[20-24]" "femme" "[20-39]" 1852742 0.00593714613259698 0.00755636780512343 0.000539740557508817 0.00107948111501763 0.00161922167252645 0 0.0420997634856877 0 0.0134935139377204 0.00107948111501763 0.00215896223003527 0.0032384433450529 0.00809610836263225 0.0151127356102469 0.0485766501757935 0.26015494871925 0.00431792446007053 0.000539740557508817 0.00107948111501763 0.000539740557508817 0 0.000539740557508817 NA 0 0.00215896223003527 0 0.00215896223003527 NA 0.000539740557508817 0.000539740557508817 0.00107948111501763 0.00539740557508817 0 0.0415600229281789 0.000539740557508817 0 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"230" 1998 "[20-24]" "homme" "[20-39]" 1888664 0.00476527323017752 0.00105894960670612 0.00158842441005917 0 0.0195905677240631 0 0.000529474803353058 0.00211789921341223 0.00158842441005917 0.00264737401676529 0.0201200425274162 0.0921286157834321 0.0121779204771203 0.292799566254241 0.00529474803353058 0.00105894960670612 0.00105894960670612 0.00105894960670612 0.00158842441005917 0.000529474803353058 NA 0 0.00211789921341223 0 NA 0.00105894960670612 0 0.000529474803353058 0.00794212205029587 0.00423579842682446 0 0.0614190771889547 0.000529474803353058 0 0 0 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"231" 1998 "[25-29]" "femme" "[20-39]" 2112844 0.0127789841559528 0.0449630924005748 0.00189318283791894 0.00331306996635814 0.0014198871284392 0.000473295709479734 0.0686278778745615 0 0.0189318283791894 0.00236647854739867 0.00473295709479734 0.00662613993271628 0.0743074263883183 0.0198784197981488 0.0856665234158319 0.465722978128059 0.00567954851375681 0.000946591418959469 0.00236647854739867 0.00283977425687841 0 0.00189318283791894 NA 0 0.00473295709479734 0 0.00331306996635814 NA 0.0014198871284392 0.000946591418959469 0.00757273135167575 0.00709943564219602 0 0.0672079907461223 0.000473295709479734 0.000473295709479734 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"232" 1998 "[25-29]" "homme" "[20-39]" 2114146 0.0122981099696993 0.00283802537762293 0.00236502114801911 0.000473004229603821 0.0354753172202866 0.000473004229603821 0.00141901268881146 0.00520304652564203 0.000946008459207642 0.00614905498484967 0.0293262622354369 0.140009251962731 0.0222311987913796 0.411513679755324 0.00709506344405732 0.00189201691841528 0.00189201691841528 0.00189201691841528 0.00331102960722675 0.00189201691841528 NA 0 0.00473004229603821 0.000473004229603821 NA 0.00283802537762293 0 0.00141901268881146 0.0108790972808879 0.00614905498484967 0 0.0780456978846305 0.000946008459207642 0.000473004229603821 0.000473004229603821 0.000473004229603821 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"233" 1998 "[30-34]" "femme" "[20-39]" 2154514 0.0273843660333607 0.127638994223291 0.00603384336328286 0.00742626875480967 0.00232070898587802 0.00139242539152681 0.089115225057716 0.000464141797175604 0.0255277988446582 0.00417727617458044 0.0139242539152681 0.0111394031322145 0.247387577894597 0.0259919406418338 0.110929889524969 0.851236056020058 0.00974697774068769 0.00185656718870242 0.00603384336328286 0.0120676867265657 0.000464141797175604 0.00417727617458044 NA 0 0.00742626875480967 0.000464141797175604 0.00556970156610725 NA 0.00603384336328286 0.00185656718870242 0.0334182093966435 0.0102111195378633 0.000464141797175604 0.136457688369628 0.00139242539152681 0.000464141797175604 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
"234" 1998 "[30-34]" "homme" "[20-39]" 2133823 0.0271812610511743 0.00843556377450238 0.00468642431916799 0.00281185459150079 0.0520193099427647 0.0018745697276672 0.00328049702341759 0.016402485117088 0.000468642431916799 0.014059272957504 0.0360854672575935 0.152777432804877 0.0299931156426751 0.553935354525657 0.0154652002532544 0.00468642431916799 0.00468642431916799 0.00468642431916799 0.00702963647875199 0.00421778188725119 NA 0.000468642431916799 0.00749827891066879 0.000937284863833598 NA 0.0112474183660032 0 0.002343212159584 0.0154652002532544 0.00609235161491839 0.000468642431916799 0.119035177706867 0.002343212159584 0.000468642431916799 0.000468642431916799 0.000468642431916799 2.92 691.57 8.8 28 970483 751052 1343074 3882825 3763073 1999530 4815747 3408515 8321996 24187540 31148044 28082998
